supplier_id,category,year_month,defect_rate_ppm,rework_percentage,ncr_count
SPLR-021,Tier 1,2024-10,903.9,18.04,1
SPLR-022,Tier 2,2024-10,1102.57,23.64,1
SPLR-023,Tier 2,2024-10,1316.51,27.23,1
SPLR-024,Tier 3,2024-10,1521.15,20.17,0
SPLR-025,Tier 1,2024-10,1151.72,25.22,4
SPLR-026,Tier 3,2024-10,1101.76,22.39,0
SPLR-027,Tier 2,2024-10,1265.7,21.72,0
SPLR-028,Tier 1,2024-10,1349.26,16.66,4
SPLR-029,Tier 3,2024-10,1034.99,26.41,0
SPLR-030,Tier 3,2024-10,1109.66,27.49,1
SPLR-031,Tier 3,2024-10,941.12,22.34,0
SPLR-032,Tier 2,2024-10,903.53,28.7,0
SPLR-033,Tier 1,2024-10,1122.01,24.66,2
SPLR-034,Tier 3,2024-10,895.54,22.71,0
SPLR-035,Tier 3,2024-10,997.76,14.99,0
SPLR-036,Tier 3,2024-10,910.39,21.82,1
SPLR-037,Tier 3,2024-10,854.38,32.84,2
SPLR-038,Tier 3,2024-10,1110.15,17.38,0
SPLR-039,Tier 3,2024-10,1547.14,17.3,0
SPLR-040,Tier 2,2024-10,1184.34,15.04,1
SPLR-041,Tier 3,2024-10,1014.0,25.61,0
SPLR-042,Tier 2,2024-10,912.7,25.62,0
SPLR-043,Tier 1,2024-10,1131.21,18.79,2
SPLR-044,Tier 2,2024-10,1167.92,19.09,1
SPLR-045,Tier 1,2024-10,937.45,17.63,0
SPLR-046,Tier 1,2024-10,1148.75,22.17,4
SPLR-047,Tier 3,2024-10,864.84,21.41,0
SPLR-048,Tier 3,2024-10,1049.24,24.27,1
SPLR-049,Tier 3,2024-10,1653.16,29.75,0
SPLR-050,Tier 3,2024-10,1026.27,21.74,0
SPLR-051,Tier 1,2024-10,867.03,22.94,3
SPLR-052,Tier 3,2024-10,1317.26,23.2,0
SPLR-053,Tier 3,2024-10,1270.77,29.05,0
SPLR-054,Tier 3,2024-10,1030.5,15.65,0
SPLR-055,Tier 3,2024-10,1085.83,18.15,1
SPLR-056,Tier 2,2024-10,966.31,24.0,1
SPLR-057,Tier 3,2024-10,732.91,25.57,0
SPLR-058,Tier 1,2024-10,1082.96,24.03,4
SPLR-059,Tier 2,2024-10,1041.98,26.02,2
SPLR-060,Tier 3,2024-10,1074.44,22.49,0
SPLR-061,Tier 1,2024-10,1285.21,27.32,3
SPLR-062,Tier 3,2024-10,1054.81,29.62,0
SPLR-063,Tier 3,2024-10,1448.57,21.7,0
SPLR-064,Tier 3,2024-10,1354.07,23.72,0
SPLR-065,Tier 2,2024-10,1181.55,25.99,0
SPLR-066,Tier 3,2024-10,1309.03,29.72,1
SPLR-067,Tier 3,2024-10,1141.42,18.97,0
SPLR-068,Tier 1,2024-10,1001.52,33.39,1
SPLR-069,Tier 3,2024-10,956.21,20.77,0
SPLR-070,Tier 3,2024-10,1026.18,24.51,0
SPLR-071,Tier 3,2024-10,933.59,30.79,1
SPLR-072,Tier 2,2024-10,1189.52,25.46,0
SPLR-073,Tier 3,2024-10,1048.19,25.97,0
SPLR-074,Tier 3,2024-10,1155.48,19.13,1
SPLR-075,Tier 1,2024-10,1524.73,26.97,3
SPLR-076,Tier 3,2024-10,850.28,28.06,0
SPLR-077,Tier 2,2024-10,810.19,21.32,0
SPLR-078,Tier 3,2024-10,902.35,25.42,0
SPLR-079,Tier 1,2024-10,926.8,31.5,0
SPLR-080,Tier 3,2024-10,827.63,25.44,0
SPLR-081,Tier 1,2024-10,1159.51,30.54,5
SPLR-082,Tier 3,2024-10,849.39,24.13,1
SPLR-083,Tier 3,2024-10,1070.65,24.61,0
SPLR-084,Tier 3,2024-10,1115.04,29.83,1
SPLR-085,Tier 2,2024-10,816.84,35.59,1
SPLR-086,Tier 2,2024-10,769.38,24.69,0
SPLR-087,Tier 2,2024-10,1102.6,15.15,1
SPLR-088,Tier 1,2024-10,1212.9,27.16,1
SPLR-089,Tier 2,2024-10,1305.95,22.76,0
SPLR-090,Tier 1,2024-10,1319.13,19.14,2
SPLR-091,Tier 1,2024-10,1023.68,18.27,2
SPLR-092,Tier 2,2024-10,1153.67,29.52,0
SPLR-093,Tier 3,2024-10,897.27,20.66,0
SPLR-094,Tier 3,2024-10,856.43,17.69,0
SPLR-095,Tier 3,2024-10,888.75,26.97,2
SPLR-096,Tier 2,2024-10,999.98,28.06,0
SPLR-097,Tier 2,2024-10,940.1,36.06,3
SPLR-098,Tier 3,2024-10,1043.52,25.64,0
SPLR-099,Tier 1,2024-10,992.6,33.15,2
SPLR-100,Tier 2,2024-10,1177.0,19.23,0
SPLR-001,Tier 3,2024-11,1046.47,22.6,0
SPLR-002,Tier 3,2024-11,1120.82,18.56,0
SPLR-003,Tier 3,2024-11,991.23,13.91,0
SPLR-004,Tier 1,2024-11,1361.44,18.38,3
SPLR-005,Tier 1,2024-11,935.71,24.61,4
SPLR-006,Tier 3,2024-11,1184.29,29.42,2
SPLR-007,Tier 2,2024-11,946.89,29.28,0
SPLR-008,Tier 2,2024-11,1118.55,15.73,2
SPLR-009,Tier 3,2024-11,1184.91,26.97,0
SPLR-010,Tier 1,2024-11,1388.86,21.6,4
SPLR-011,Tier 1,2024-11,1346.17,26.39,2
SPLR-012,Tier 2,2024-11,1343.31,23.57,0
SPLR-013,Tier 3,2024-11,991.54,19.45,1
SPLR-014,Tier 3,2024-11,1276.71,37.43,1
SPLR-015,Tier 3,2024-11,874.59,24.01,0
SPLR-016,Tier 1,2024-11,938.02,19.05,1
SPLR-017,Tier 3,2024-11,1137.0,22.0,0
SPLR-018,Tier 3,2024-11,1165.4,28.85,0
SPLR-019,Tier 2,2024-11,938.93,26.13,3
SPLR-020,Tier 1,2024-11,1013.7,17.36,2
SPLR-021,Tier 3,2024-11,1486.33,22.74,0
SPLR-022,Tier 1,2024-11,1401.66,20.57,2
SPLR-023,Tier 3,2024-11,1100.08,28.76,1
SPLR-024,Tier 1,2024-11,1055.05,37.96,3
SPLR-025,Tier 1,2024-11,808.92,37.14,2
SPLR-026,Tier 2,2024-11,829.16,22.45,0
SPLR-027,Tier 1,2024-11,1118.53,30.61,3
SPLR-028,Tier 3,2024-11,801.9,17.52,0
SPLR-029,Tier 3,2024-11,805.42,23.7,0
SPLR-030,Tier 3,2024-11,1181.76,27.19,0
SPLR-031,Tier 2,2024-11,1312.26,24.56,0
SPLR-032,Tier 2,2024-11,1036.95,26.64,2
SPLR-033,Tier 2,2024-11,1188.92,14.58,1
SPLR-034,Tier 1,2024-11,1003.04,31.36,2
SPLR-035,Tier 3,2024-11,947.49,25.12,0
SPLR-036,Tier 3,2024-11,1337.64,35.58,0
SPLR-037,Tier 1,2024-11,831.18,23.1,3
SPLR-038,Tier 2,2024-11,1704.51,33.9,1
SPLR-039,Tier 2,2024-11,1185.56,24.9,1
SPLR-040,Tier 2,2024-11,1024.14,23.1,1
SPLR-041,Tier 3,2024-11,942.32,21.19,0
SPLR-042,Tier 3,2024-11,715.93,19.46,0
SPLR-043,Tier 1,2024-11,1057.41,17.95,1
SPLR-044,Tier 1,2024-11,1015.17,19.87,2
SPLR-045,Tier 1,2024-11,1289.6,25.72,1
SPLR-046,Tier 2,2024-11,1464.76,24.64,0
SPLR-047,Tier 1,2024-11,1023.93,24.76,0
SPLR-048,Tier 3,2024-11,769.03,24.2,1
SPLR-049,Tier 2,2024-11,721.48,19.37,1
SPLR-050,Tier 2,2024-11,1054.32,24.39,0
SPLR-051,Tier 2,2024-11,1357.07,31.26,2
SPLR-052,Tier 3,2024-11,1432.95,29.66,0
SPLR-053,Tier 1,2024-11,1603.96,23.17,4
SPLR-054,Tier 3,2024-11,1550.65,26.08,0
SPLR-055,Tier 1,2024-11,1569.37,31.82,3
SPLR-056,Tier 3,2024-11,1210.45,17.87,1
SPLR-057,Tier 2,2024-11,1052.54,30.17,0
SPLR-058,Tier 2,2024-11,1032.91,22.51,2
SPLR-059,Tier 2,2024-11,1059.4,29.91,0
SPLR-060,Tier 2,2024-11,1090.82,31.11,1
SPLR-061,Tier 2,2024-11,1140.38,25.22,0
SPLR-062,Tier 2,2024-11,1073.11,32.27,0
SPLR-063,Tier 1,2024-11,964.26,27.54,1
SPLR-064,Tier 3,2024-11,1062.88,26.07,0
SPLR-065,Tier 3,2024-11,1296.05,29.38,0
SPLR-066,Tier 1,2024-11,905.18,24.68,2
SPLR-067,Tier 2,2024-11,1008.67,31.65,0
SPLR-068,Tier 3,2024-11,1012.02,26.4,0
SPLR-069,Tier 3,2024-11,1138.71,17.85,1
SPLR-070,Tier 3,2024-11,1068.19,20.75,1
SPLR-071,Tier 3,2024-11,985.77,27.55,0
SPLR-072,Tier 3,2024-11,859.22,19.38,2
SPLR-073,Tier 3,2024-11,1014.6,26.74,1
SPLR-074,Tier 2,2024-11,1128.79,21.88,1
SPLR-075,Tier 3,2024-11,1334.61,29.51,0
SPLR-076,Tier 3,2024-11,1043.03,23.07,0
SPLR-077,Tier 2,2024-11,955.54,22.02,1
SPLR-078,Tier 3,2024-11,996.84,27.31,0
SPLR-079,Tier 2,2024-11,1079.85,23.36,0
SPLR-080,Tier 1,2024-11,924.9,24.9,2
SPLR-081,Tier 3,2024-11,1367.87,26.41,2
SPLR-082,Tier 3,2024-11,1055.24,28.25,0
SPLR-083,Tier 3,2024-11,1220.64,29.92,1
SPLR-084,Tier 3,2024-11,850.12,20.57,0
SPLR-085,Tier 3,2024-11,1233.7,20.18,0
SPLR-086,Tier 3,2024-11,1265.12,30.41,0
SPLR-087,Tier 3,2024-11,1229.38,18.22,2
SPLR-088,Tier 1,2024-11,1098.55,27.37,3
SPLR-089,Tier 3,2024-11,1076.46,27.62,1
SPLR-090,Tier 1,2024-11,824.18,21.56,1
SPLR-091,Tier 3,2024-11,915.72,22.33,0
SPLR-092,Tier 3,2024-11,927.49,20.64,0
SPLR-093,Tier 3,2024-11,930.99,26.68,0
SPLR-094,Tier 1,2024-11,1432.02,16.93,1
SPLR-095,Tier 2,2024-11,704.6,21.33,0
SPLR-096,Tier 3,2024-11,1450.87,18.19,2
SPLR-097,Tier 2,2024-11,971.96,26.9,1
SPLR-098,Tier 3,2024-11,1033.2,19.09,0
SPLR-099,Tier 3,2024-11,1005.66,34.25,0
SPLR-100,Tier 3,2024-11,1131.81,25.21,0
SPLR-001,Tier 2,2024-12,1224.97,23.01,0
SPLR-002,Tier 3,2024-12,1095.73,30.31,0
SPLR-003,Tier 3,2024-12,884.81,19.76,0
SPLR-004,Tier 1,2024-12,1151.26,27.95,3
SPLR-005,Tier 2,2024-12,1414.25,23.95,0
SPLR-006,Tier 2,2024-12,1260.14,26.58,1
SPLR-007,Tier 2,2024-12,733.94,26.12,2
SPLR-008,Tier 2,2024-12,1579.31,22.71,0
SPLR-009,Tier 2,2024-12,1140.23,24.15,1
SPLR-010,Tier 3,2024-12,1213.62,19.87,2
SPLR-011,Tier 3,2024-12,1100.27,28.73,1
SPLR-012,Tier 3,2024-12,1015.22,22.27,1
SPLR-013,Tier 3,2024-12,1093.65,31.24,0
SPLR-014,Tier 2,2024-12,1005.84,27.69,1
SPLR-015,Tier 2,2024-12,1283.17,25.98,1
SPLR-016,Tier 1,2024-12,1211.34,29.02,2
SPLR-017,Tier 3,2024-12,1118.49,19.38,0
SPLR-018,Tier 3,2024-12,1147.64,30.9,0
SPLR-019,Tier 3,2024-12,1092.22,26.05,0
SPLR-020,Tier 3,2024-12,1322.29,28.78,0
SPLR-021,Tier 3,2024-12,990.96,23.67,0
SPLR-022,Tier 1,2024-12,1123.36,24.35,0
SPLR-023,Tier 2,2024-12,1321.03,12.62,6
SPLR-024,Tier 3,2024-12,1048.74,21.26,1
SPLR-025,Tier 2,2024-12,1196.11,16.88,1
SPLR-026,Tier 2,2024-12,1241.94,29.61,3
SPLR-027,Tier 2,2024-12,1125.39,17.92,3
SPLR-028,Tier 2,2024-12,801.15,29.95,0
SPLR-029,Tier 3,2024-12,1037.92,24.1,1
SPLR-030,Tier 1,2024-12,965.33,23.2,0
SPLR-031,Tier 2,2024-12,1114.73,21.29,0
SPLR-032,Tier 1,2024-12,1282.63,23.19,3
SPLR-033,Tier 3,2024-12,1048.53,25.51,0
SPLR-034,Tier 3,2024-12,1046.45,35.86,2
SPLR-035,Tier 1,2024-12,1085.88,37.83,5
SPLR-036,Tier 3,2024-12,1144.22,23.31,0
SPLR-037,Tier 2,2024-12,874.62,21.89,1
SPLR-038,Tier 2,2024-12,1361.07,23.36,1
SPLR-039,Tier 3,2024-12,1411.93,27.04,0
SPLR-040,Tier 3,2024-12,1218.73,12.5,0
SPLR-041,Tier 3,2024-12,961.62,25.97,0
SPLR-042,Tier 1,2024-12,972.7,23.86,2
SPLR-043,Tier 3,2024-12,875.27,32.81,1
SPLR-044,Tier 2,2024-12,1192.94,22.85,2
SPLR-045,Tier 2,2024-12,1085.44,27.65,1
SPLR-046,Tier 2,2024-12,1306.62,21.93,0
SPLR-047,Tier 3,2024-12,854.98,25.93,0
SPLR-048,Tier 1,2024-12,1348.78,33.69,0
SPLR-049,Tier 3,2024-12,1223.14,15.63,0
SPLR-050,Tier 1,2024-12,970.86,22.26,2
SPLR-051,Tier 3,2024-12,1088.69,23.09,1
SPLR-052,Tier 2,2024-12,1171.74,24.62,2
SPLR-053,Tier 3,2024-12,1145.51,28.12,1
SPLR-054,Tier 2,2024-12,1296.73,21.52,0
SPLR-055,Tier 2,2024-12,814.46,26.97,1
SPLR-056,Tier 3,2024-12,1155.38,30.81,0
SPLR-057,Tier 1,2024-12,786.26,26.71,1
SPLR-058,Tier 2,2024-12,1094.0,24.14,1
SPLR-059,Tier 3,2024-12,1386.84,19.31,1
SPLR-060,Tier 3,2024-12,1146.85,21.05,0
SPLR-061,Tier 3,2024-12,1067.91,22.95,0
SPLR-062,Tier 3,2024-12,1511.49,23.52,0
SPLR-063,Tier 3,2024-12,1006.42,24.15,1
SPLR-064,Tier 3,2024-12,1374.38,20.14,0
SPLR-065,Tier 1,2024-12,1329.47,9.51,2
SPLR-066,Tier 2,2024-12,1061.38,24.44,2
SPLR-067,Tier 3,2024-12,1188.17,21.67,2
SPLR-068,Tier 1,2024-12,1013.91,25.89,2
SPLR-069,Tier 3,2024-12,1058.68,25.69,0
SPLR-070,Tier 3,2024-12,1296.93,27.74,2
SPLR-071,Tier 1,2024-12,944.91,25.77,1
SPLR-072,Tier 1,2024-12,1240.82,23.13,2
SPLR-073,Tier 3,2024-12,1180.93,24.79,0
SPLR-074,Tier 3,2024-12,877.05,34.28,0
SPLR-075,Tier 2,2024-12,1384.47,24.77,0
SPLR-076,Tier 2,2024-12,1246.35,29.62,1
SPLR-077,Tier 3,2024-12,1137.56,27.01,2
SPLR-078,Tier 3,2024-12,1320.79,24.36,1
SPLR-079,Tier 2,2024-12,1215.08,23.08,1
SPLR-080,Tier 3,2024-12,1067.47,16.69,2
SPLR-081,Tier 3,2024-12,1730.23,35.84,0
SPLR-082,Tier 3,2024-12,1032.49,25.05,0
SPLR-083,Tier 1,2024-12,912.75,28.28,5
SPLR-084,Tier 1,2024-12,1176.52,22.55,4
SPLR-085,Tier 2,2024-12,1367.53,24.6,2
SPLR-086,Tier 3,2024-12,1056.89,20.98,1
SPLR-087,Tier 1,2024-12,1192.1,28.84,2
SPLR-088,Tier 3,2024-12,1024.4,28.1,0
SPLR-089,Tier 3,2024-12,868.29,23.55,0
SPLR-090,Tier 2,2024-12,979.49,22.13,0
SPLR-091,Tier 1,2024-12,1402.46,24.74,5
SPLR-092,Tier 3,2024-12,997.08,26.0,2
SPLR-093,Tier 3,2024-12,1229.71,28.88,1
SPLR-094,Tier 3,2024-12,1521.6,25.06,0
SPLR-095,Tier 2,2024-12,960.73,26.19,0
SPLR-096,Tier 2,2024-12,1590.64,23.32,0
SPLR-097,Tier 1,2024-12,984.61,22.21,1
SPLR-098,Tier 3,2024-12,1455.41,19.4,0
SPLR-099,Tier 3,2024-12,1235.8,29.63,0
SPLR-100,Tier 3,2024-12,1092.66,24.01,0
SPLR-001,Tier 3,2025-01,786.3,18.85,0
SPLR-002,Tier 3,2025-01,938.85,19.71,1
SPLR-003,Tier 2,2025-01,759.66,22.63,0
SPLR-004,Tier 2,2025-01,1035.09,19.35,0
SPLR-005,Tier 1,2025-01,918.27,23.33,1
SPLR-006,Tier 3,2025-01,950.64,23.69,0
SPLR-007,Tier 3,2025-01,1274.53,27.03,0
SPLR-008,Tier 1,2025-01,1137.03,24.9,7
SPLR-009,Tier 3,2025-01,1150.95,26.61,1
SPLR-010,Tier 3,2025-01,800.92,28.56,0
SPLR-011,Tier 3,2025-01,1152.64,26.71,1
SPLR-012,Tier 1,2025-01,837.0,20.13,0
SPLR-013,Tier 2,2025-01,1096.43,36.57,2
SPLR-014,Tier 3,2025-01,1067.08,22.42,0
SPLR-015,Tier 2,2025-01,1111.9,32.33,0
SPLR-016,Tier 3,2025-01,1104.34,22.72,1
SPLR-017,Tier 3,2025-01,1389.21,26.26,1
SPLR-018,Tier 2,2025-01,1432.4,31.85,3
SPLR-019,Tier 2,2025-01,1092.73,28.14,1
SPLR-020,Tier 2,2025-01,1375.5,22.05,1
SPLR-021,Tier 2,2025-01,926.53,25.49,2
SPLR-022,Tier 2,2025-01,1375.63,20.56,1
SPLR-023,Tier 3,2025-01,859.43,19.25,0
SPLR-024,Tier 3,2025-01,1129.69,23.73,0
SPLR-025,Tier 2,2025-01,1268.87,23.88,1
SPLR-026,Tier 1,2025-01,1062.24,18.61,2
SPLR-027,Tier 3,2025-01,1043.32,24.2,1
SPLR-028,Tier 3,2025-01,1207.05,23.6,0
SPLR-029,Tier 3,2025-01,1143.56,23.88,1
SPLR-030,Tier 2,2025-01,1024.26,30.05,3
SPLR-031,Tier 3,2025-01,1029.41,25.18,0
SPLR-032,Tier 3,2025-01,1051.64,21.42,0
SPLR-033,Tier 2,2025-01,997.23,27.62,0
SPLR-034,Tier 1,2025-01,1159.04,27.86,1
SPLR-035,Tier 1,2025-01,941.83,32.6,2
SPLR-036,Tier 3,2025-01,1449.05,23.41,1
SPLR-037,Tier 3,2025-01,986.19,25.13,0
SPLR-038,Tier 3,2025-01,1024.83,29.21,1
SPLR-039,Tier 2,2025-01,1037.93,23.29,1
SPLR-040,Tier 3,2025-01,594.59,22.05,1
SPLR-041,Tier 3,2025-01,1031.07,26.74,0
SPLR-042,Tier 2,2025-01,886.86,16.61,0
SPLR-043,Tier 1,2025-01,1046.34,31.38,2
SPLR-044,Tier 3,2025-01,1430.8,24.66,0
SPLR-045,Tier 3,2025-01,843.0,27.97,1
SPLR-046,Tier 3,2025-01,1287.08,16.63,0
SPLR-047,Tier 3,2025-01,965.04,16.8,0
SPLR-048,Tier 3,2025-01,1680.87,28.05,0
SPLR-049,Tier 3,2025-01,854.16,30.26,0
SPLR-050,Tier 3,2025-01,1203.42,27.19,0
SPLR-051,Tier 3,2025-01,1074.49,12.03,0
SPLR-052,Tier 3,2025-01,1020.51,25.57,1
SPLR-053,Tier 3,2025-01,1364.98,24.38,0
SPLR-054,Tier 2,2025-01,1134.54,26.88,1
SPLR-055,Tier 2,2025-01,1092.27,28.48,1
SPLR-056,Tier 2,2025-01,880.45,25.35,0
SPLR-057,Tier 1,2025-01,972.53,24.88,3
SPLR-058,Tier 3,2025-01,934.53,25.9,2
SPLR-059,Tier 3,2025-01,940.87,39.17,3
SPLR-060,Tier 1,2025-01,1015.42,23.94,4
SPLR-061,Tier 3,2025-01,1514.37,25.62,0
SPLR-062,Tier 2,2025-01,1178.44,29.55,2
SPLR-063,Tier 3,2025-01,959.36,18.03,1
SPLR-064,Tier 3,2025-01,1023.44,28.93,0
SPLR-065,Tier 3,2025-01,1064.68,29.95,0
SPLR-066,Tier 3,2025-01,868.09,20.42,1
SPLR-067,Tier 3,2025-01,1140.37,26.97,0
SPLR-068,Tier 3,2025-01,1261.21,33.02,0
SPLR-069,Tier 3,2025-01,965.98,17.15,1
SPLR-070,Tier 3,2025-01,1433.14,25.94,1
SPLR-071,Tier 1,2025-01,964.04,30.55,4
SPLR-072,Tier 1,2025-01,731.81,28.57,4
SPLR-073,Tier 1,2025-01,1169.55,27.54,2
SPLR-074,Tier 2,2025-01,878.3,25.63,1
SPLR-075,Tier 3,2025-01,1075.91,12.69,1
SPLR-076,Tier 3,2025-01,982.6,27.37,0
SPLR-077,Tier 1,2025-01,1199.4,21.62,3
SPLR-078,Tier 3,2025-01,972.82,26.64,1
SPLR-079,Tier 2,2025-01,1347.63,21.4,1
SPLR-080,Tier 1,2025-01,1000.45,27.32,2
SPLR-081,Tier 2,2025-01,945.9,23.0,1
SPLR-082,Tier 3,2025-01,1086.97,23.56,0
SPLR-083,Tier 2,2025-01,1084.71,29.34,1
SPLR-084,Tier 3,2025-01,972.98,24.4,0
SPLR-085,Tier 2,2025-01,1149.2,15.46,0
SPLR-086,Tier 2,2025-01,981.07,19.61,1
SPLR-087,Tier 2,2025-01,858.94,21.26,3
SPLR-088,Tier 3,2025-01,1179.6,20.41,0
SPLR-089,Tier 2,2025-01,1251.18,23.53,2
SPLR-090,Tier 3,2025-01,1050.25,20.14,0
SPLR-091,Tier 3,2025-01,912.01,25.61,1
SPLR-092,Tier 3,2025-01,1107.03,17.94,0
SPLR-093,Tier 1,2025-01,1416.89,23.35,3
SPLR-094,Tier 3,2025-01,1290.84,25.9,0
SPLR-095,Tier 3,2025-01,1232.0,24.2,0
SPLR-096,Tier 3,2025-01,1156.35,24.84,0
SPLR-097,Tier 2,2025-01,1066.16,30.48,2
SPLR-098,Tier 2,2025-01,1330.95,24.68,4
SPLR-099,Tier 1,2025-01,1236.41,29.23,1
SPLR-100,Tier 3,2025-01,1066.47,28.91,0
SPLR-001,Tier 1,2025-02,1409.73,30.46,2
SPLR-002,Tier 2,2025-02,1011.84,18.76,4
SPLR-003,Tier 2,2025-02,1102.23,21.23,0
SPLR-004,Tier 3,2025-02,1186.23,29.85,1
SPLR-005,Tier 3,2025-02,1148.18,6.21,0
SPLR-006,Tier 2,2025-02,852.2,35.53,1
SPLR-007,Tier 2,2025-02,1085.52,23.17,0
SPLR-008,Tier 3,2025-02,948.56,17.4,0
SPLR-009,Tier 3,2025-02,1538.89,25.39,1
SPLR-010,Tier 2,2025-02,1323.03,11.0,1
SPLR-011,Tier 3,2025-02,976.23,33.81,0
SPLR-012,Tier 1,2025-02,959.48,27.67,1
SPLR-013,Tier 3,2025-02,863.91,21.74,0
SPLR-014,Tier 1,2025-02,1206.75,28.14,3
SPLR-015,Tier 2,2025-02,1187.29,28.75,1
SPLR-016,Tier 3,2025-02,1326.02,24.51,0
SPLR-017,Tier 1,2025-02,1254.69,33.55,3
SPLR-018,Tier 3,2025-02,1321.02,29.53,0
SPLR-019,Tier 2,2025-02,929.05,33.72,0
SPLR-020,Tier 3,2025-02,854.5,23.28,0
SPLR-021,Tier 1,2025-02,1401.63,21.52,2
SPLR-022,Tier 3,2025-02,1121.78,27.3,0
SPLR-023,Tier 3,2025-02,988.91,27.66,0
SPLR-024,Tier 2,2025-02,696.6,19.92,2
SPLR-025,Tier 3,2025-02,1017.89,34.76,0
SPLR-026,Tier 2,2025-02,1095.11,21.22,0
SPLR-027,Tier 1,2025-02,1078.68,24.41,1
SPLR-028,Tier 1,2025-02,1266.81,28.04,2
SPLR-029,Tier 2,2025-02,1061.82,24.06,2
SPLR-030,Tier 1,2025-02,915.77,23.69,3
SPLR-031,Tier 2,2025-02,1166.1,26.21,2
SPLR-032,Tier 3,2025-02,1117.98,24.52,0
SPLR-033,Tier 1,2025-02,1046.24,19.81,0
SPLR-034,Tier 3,2025-02,1824.09,25.6,0
SPLR-035,Tier 3,2025-02,1201.39,27.34,0
SPLR-036,Tier 2,2025-02,1064.79,33.04,0
SPLR-037,Tier 3,2025-02,1016.51,20.79,0
SPLR-038,Tier 2,2025-02,791.69,14.35,0
SPLR-039,Tier 1,2025-02,881.71,26.16,3
SPLR-040,Tier 2,2025-02,818.19,32.53,2
SPLR-041,Tier 3,2025-02,1035.55,20.79,1
SPLR-042,Tier 1,2025-02,916.82,16.3,3
SPLR-043,Tier 3,2025-02,1462.83,36.02,0
SPLR-044,Tier 2,2025-02,1313.4,29.35,0
SPLR-045,Tier 2,2025-02,1376.02,21.79,1
SPLR-046,Tier 3,2025-02,1231.05,30.73,2
SPLR-047,Tier 3,2025-02,980.74,17.93,1
SPLR-048,Tier 2,2025-02,884.6,29.11,2
SPLR-049,Tier 3,2025-02,951.38,20.86,0
SPLR-050,Tier 3,2025-02,834.14,25.1,0
SPLR-051,Tier 2,2025-02,1319.7,24.53,2
SPLR-052,Tier 3,2025-02,1205.54,20.12,0
SPLR-053,Tier 2,2025-02,1026.38,26.0,1
SPLR-054,Tier 1,2025-02,1048.69,35.79,3
SPLR-055,Tier 3,2025-02,1120.28,28.68,1
SPLR-056,Tier 3,2025-02,1318.45,24.58,0
SPLR-057,Tier 2,2025-02,1008.38,25.14,0
SPLR-058,Tier 2,2025-02,1382.48,29.43,1
SPLR-059,Tier 3,2025-02,750.98,21.18,0
SPLR-060,Tier 1,2025-02,1150.05,27.26,0
SPLR-061,Tier 3,2025-02,1068.4,29.94,1
SPLR-062,Tier 3,2025-02,880.4,28.71,0
SPLR-063,Tier 1,2025-02,1044.9,23.47,0
SPLR-064,Tier 2,2025-02,902.9,26.65,2
SPLR-065,Tier 3,2025-02,1019.45,25.4,1
SPLR-066,Tier 1,2025-02,1058.96,23.25,0
SPLR-067,Tier 3,2025-02,1448.46,19.91,0
SPLR-068,Tier 2,2025-02,918.01,23.61,0
SPLR-069,Tier 3,2025-02,1136.01,19.86,0
SPLR-070,Tier 1,2025-02,1213.04,18.79,2
SPLR-071,Tier 3,2025-02,764.16,24.57,0
SPLR-072,Tier 3,2025-02,955.69,24.73,0
SPLR-073,Tier 3,2025-02,1314.3,25.89,1
SPLR-074,Tier 1,2025-02,1478.99,16.56,1
SPLR-075,Tier 3,2025-02,1166.21,26.25,0
SPLR-076,Tier 2,2025-02,1200.38,22.51,2
SPLR-077,Tier 2,2025-02,1390.53,34.76,0
SPLR-078,Tier 3,2025-02,1680.45,26.51,0
SPLR-079,Tier 2,2025-02,1258.12,18.26,2
SPLR-080,Tier 1,2025-02,1011.32,26.31,0
SPLR-081,Tier 3,2025-02,912.97,20.37,1
SPLR-082,Tier 3,2025-02,1470.31,21.51,2
SPLR-083,Tier 2,2025-02,1247.36,27.3,1
SPLR-084,Tier 3,2025-02,1557.28,25.22,0
SPLR-085,Tier 3,2025-02,828.22,28.07,0
SPLR-086,Tier 2,2025-02,1361.81,12.24,1
SPLR-087,Tier 3,2025-02,931.59,22.55,0
SPLR-088,Tier 1,2025-02,1153.59,18.43,1
SPLR-089,Tier 3,2025-02,1141.05,22.7,0
SPLR-090,Tier 1,2025-02,1085.74,25.19,1
SPLR-091,Tier 3,2025-02,932.63,25.23,0
SPLR-092,Tier 1,2025-02,1189.02,21.92,1
SPLR-093,Tier 1,2025-02,938.05,34.02,1
SPLR-094,Tier 1,2025-02,1159.31,25.21,0
SPLR-095,Tier 1,2025-02,909.23,20.94,1
SPLR-096,Tier 1,2025-02,1122.71,17.95,3
SPLR-097,Tier 2,2025-02,686.58,23.5,2
SPLR-098,Tier 3,2025-02,1329.96,25.57,0
SPLR-099,Tier 2,2025-02,1712.94,33.56,1
SPLR-100,Tier 3,2025-02,984.93,17.74,4
SPLR-001,Tier 2,2025-03,1303.03,22.64,1
SPLR-002,Tier 1,2025-03,1232.83,26.04,1
SPLR-003,Tier 2,2025-03,729.05,21.28,1
SPLR-004,Tier 2,2025-03,815.97,37.93,1
SPLR-005,Tier 3,2025-03,1187.43,22.41,0
SPLR-006,Tier 2,2025-03,963.15,29.23,0
